Id	Recovery Index
4827	80.36610635
7622	84.71301986
9690	31.21542446
5501	20.79373259
9701	61.11897831
8479	95.51334263
5503	91.97399408
1211	34.42227167
9084	68.48328788
2289	78.06380015
2184	46.35629469
2863	71.03361742
6862	45.95691387
2363	72.45639427
8464	81.25131475
6333	58.90258676
4065	74.35670687
9547	32.31791435
618	64.32217292
3282	35.54097939
5227	44.24160041
3398	73.13353808
3066	56.4479654
767	39.31673824
7079	85.18903252
5280	61.48696898
4150	36.62537114
1145	21.42686814
4249	48.05574088
4111	25.81638001
463	26.31934373
2933	60.20117711
4624	25.27026257
3814	85.20723808
6309	62.66005357
4342	38.18845084
5301	30.24526928
6805	75.69603961
3283	71.86080523
2575	62.79760258
7962	44.19344913
7880	59.49865
829	60.51866348
6487	33.51701937
7600	44.72820354
2541	78.75371044
5747	74.84810526
8527	40.54733823
9567	80.98003981
3743	47.50026292
7499	57.88744662
3525	88.10620517
21	72.69568061
1916	84.55593338
6572	71.62131874
9019	62.88120193
2013	38.96068612
5406	74.50377041
1296	86.35404353
3746	47.15398316
592	45.68265854
1407	45.88940905
222	62.95075022
5618	40.52053099
6249	17.41910637
4419	63.96333148
859	78.02109596
1784	38.7705962
7260	76.84429715
6857	78.31565732
1955	72.96647583
1747	73.94257115
3133	68.98113018
8037	61.16592113
8851	50.72849568
995	52.60634922
6109	71.19319312
731	78.1013837
6975	71.50296404
6274	73.04904829
6752	66.3090431
3510	79.23448653
3534	69.46474919
2514	76.30847738
5437	28.97468277
3626	39.41195173
466	37.58495199
6756	65.19521065
6760	45.12768258
7992	53.23840845
158	24.5594823
3961	34.40426196
8833	84.3040119
5471	61.03629485
186	67.58156246
1003	53.79899694
9509	42.96602566
5624	71.98800491
401	18.21741368
6241	25.63453697
8941	37.47527175
9933	72.97859486
7343	61.56112437
9833	75.86815889
8467	51.30009037
8757	41.74924528
7959	21.13364451
1251	51.44327894
3144	56.16542364
7431	60.87270214
60	40.5857551
7856	49.72753295
1114	45.30213963
3058	32.75125948
9570	27.95490209
1329	32.56438194
4996	44.31929295
6683	79.06794153
2073	56.82315529
4794	78.59043343
6830	89.0413959
9630	42.30037402
8219	20.10977952
7568	19.01319738
5923	47.53535549
1551	87.09769328
1010	82.44097408
3756	40.70372978
8682	48.46791851
9343	74.10141031
8010	86.02405912
3861	54.94972029
3149	48.92881356
2520	51.38081717
3128	38.40540879
9085	59.41500665
5317	21.07299832
1196	80.15867525
9051	70.83992781
880	71.78682438
6990	61.24524809
2488	44.44313394
2841	34.59570731
4330	55.67168195
2931	52.55561189
6425	63.66856754
2486	49.27783372
5748	27.65754338
884	48.28050103
4915	70.22854967
6211	63.64019681
9579	72.47063545
212	31.54070081
2276	77.72705128
2329	47.73793788
4951	51.95569578
3320	78.20681155
9835	30.56659194
4608	44.47843249
1439	82.00165845
468	69.08914909
5467	53.59710357
3330	38.51406783
5829	37.59422772
8608	66.93308889
697	49.47247294
7268	26.19970279
9145	51.21986182
8181	26.96730315
9939	52.54754346
1315	51.16154741
2302	77.89823467
2040	79.01259302
7109	87.34706448
3667	90.60377007
915	60.66535474
13	27.18833083
8584	17.54563862
6428	59.27572664
1537	69.95380976
737	28.92723764
8202	70.01721533
8653	59.50658863
454	18.77096955
4346	58.08449147
928	59.466441
6292	71.82428999
8282	47.72742711
8723	40.50457309
6474	46.04896318
38	69.1434481
5771	80.34089724
2555	71.03232071
7633	83.39432936
9999	94.30516202
6621	51.95239439
941	52.95491208
7399	40.36794201
6129	34.73777167
9830	80.10429393
2681	30.40732918
4355	32.54623254
3059	32.02855952
7881	48.51336396
739	16.33227651
539	67.29420798
3326	66.11071071
4240	61.39846644
1401	70.81026563
4047	39.79256772
5138	66.63469913
4230	90.31181776
4192	60.3432821
9143	73.81057324
5539	46.35307967
2693	31.96301266
5341	58.14276109
9918	83.33129832
7671	69.95285344
9174	30.91811902
1808	51.90386486
5112	77.53837729
3990	70.84588698
3456	67.91882951
2908	68.91588147
6652	42.70503358
8288	38.17492304
6245	73.06411042
2698	13.97196828
4017	63.62278307
4340	67.54896679
4646	73.90187465
7740	67.84439415
7092	60.4599213
4693	46.27802095
1740	29.74256939
5407	30.39673763
4589	32.03821221
3126	60.31345483
2158	75.62749454
5334	32.41340858
8637	37.24061069
1826	48.54357211
4231	52.28999453
3488	37.83864539
9054	51.51121112
9769	70.76052262
3648	40.32194237
5903	74.37507155
6386	50.01708902
5639	27.94015217
6424	87.02965704
7827	18.74703118
7744	44.61589075
3013	63.19172917
7672	23.15512496
9549	65.66658775
9978	81.19784061
3081	54.67475177
3521	32.4232432
4979	89.37111376
7620	41.55240007
4348	84.01754056
8441	18.85742638
1347	26.45546301
7088	58.28812963
8948	80.53711138
5652	65.36278789
8082	34.99872305
1792	50.30773995
7429	68.74635725
9580	66.20080337
9960	72.78031909
2271	58.72757751
9767	44.15723239
2956	33.3684255
3444	88.11130206
7736	12.5829089
834	60.43980744
6499	62.88538174
2992	53.10231818
7793	60.50712095
2151	50.90541473
4023	31.89063633
7615	65.21340869
6124	74.01002645
3339	40.12574957
4344	73.79311011
4464	75.1741915
2376	54.67448456
9044	42.93710994
5571	54.8368491
8599	96.55426791
8504	39.48341153
8880	54.57648547
1887	64.6910521
1198	45.22644712
6427	77.90748051
8911	34.07194197
2936	77.5862408
6342	41.59032844
1430	42.74950416
6307	27.65502302
3650	41.89709024
1938	34.46478323
5172	81.83513205
7764	46.53336528
6393	30.36224946
1154	87.10568509
6250	55.11955885
7037	37.98982788
4229	46.94585452
4975	44.59816832
6401	90.11423295
3640	28.79689429
3972	78.19412889
9594	66.14646246
3376	83.45607088
2487	50.81147526
6954	41.99897343
606	55.67462407
7444	36.34859143
5928	59.22542953
2454	70.51784011
3609	20.89882315
1484	47.34668679
4519	30.91801804
3038	51.01970062
9352	85.1977446
7692	55.1083098
4116	59.79907933
1427	47.09105489
497	93.46265832
3353	50.16427274
8794	57.58558567
759	77.92120835
838	19.59557945
4327	51.04386908
2128	67.11670082
1023	79.41586455
8762	65.63937822
5614	53.13786427
5581	52.75164247
1058	69.92098535
9542	58.74989067
6856	59.10500109
7349	97.01418364
9045	47.11199039
2129	84.92280374
2767	78.39377763
2109	65.9020817
3617	56.38015058
1545	26.04562949
6914	47.46833906
1719	50.36820848
7435	29.45182494
7365	64.63181472
6235	40.43555893
725	74.03340055
6673	64.76600409
8029	87.00190744
5492	27.80790975
1128	69.95184866
2957	45.65133595
5156	55.34123691
4817	53.1935143
6202	73.40150275
6224	54.96035524
8686	42.2511839
7114	83.31431623
5275	43.03562856
8536	53.52342204
3044	75.00723584
6912	42.81942829
150	61.39290045
7574	44.66675192
4206	42.09491647
5493	33.02053205
2690	76.15364132
4221	53.76204363
9102	35.27899998
842	68.1075012
8137	43.28910165
6438	77.22205795
9700	69.14990776
6200	27.58448041
2795	41.8432628
7626	68.7371914
8475	49.82155933
7890	42.33699858
6608	45.15051071
9195	47.91324623
8248	53.03081671
1393	45.67445244
1922	73.79018599
7019	42.43171959
3622	51.43379581
4849	75.32154057
2292	41.65980955
2134	58.34348163
551	77.92712416
1741	48.08154982
5290	37.30125077
1818	50.52095062
4699	73.1276052
5182	60.98683233
3019	46.06408954
18	71.93136125
1771	57.08947163
1889	62.16436207
2153	82.09440186
1643	14.42932053
7847	64.78962272
4194	28.79455877
9433	82.11554728
8899	40.14845519
534	46.2595295
133	36.72258189
7723	87.63923431
8459	31.36086682
965	18.43598301
8720	51.35676251
6413	46.8905691
8286	62.71185499
7854	16.75833818
1096	63.36885239
6930	46.00982196
